distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score,shap_distance_to_candidate,shap_remaining_capacity_ratio,shap_candidate_demand_ratio,shap_dist_candidate_to_depot,shap_urgency_score
0.229589760322435,0.6868089625717435,0.320266406445599,0.5599767326396068,0.3559816075117124,-0.029454058587120927,-0.002791511144864671,-0.002004743796708226,-0.0003671157488179233,-0.0028744838621378222
0.3875211533638549,0.4823011089342097,0.3250278378474767,0.4882364794105433,0.4847983880060599,-0.03631711018194437,-0.002164747229958266,-0.001836152346122617,-0.0003144628052586995,-0.0025125738825590815
0.5186781714014945,0.7312874436423572,0.3633403263783046,0.4609553736872085,0.3408436965324584,-0.03694674218888395,-0.0020459496549528923,-0.001858061803354758,-3.118287259439967e-05,-0.0028027014947110728
0.3067614400757472,0.2670711531501697,0.2506658459885404,0.3068685903778963,0.8681905345841848,-0.034978833579084496,-0.0036852770221457833,-0.0010509973612352042,7.243261822168279e-05,-0.001129516336936831
0.3088704936220252,0.1199165820628893,0.1430556317249664,0.6856479201618157,1.0,-0.028594381630788347,-0.0035228314314394993,0.0027209523140663805,0.0011927677292169392,0.003533422008181333
0.5770079949201442,1.0,0.344302251177751,0.5770079949201442,0.2575381088647135,-0.03887024685812776,0.013646639382232024,-1.1963191570885102e-05,-0.005154367565414759,0.005053374726671791
0.2895655927734763,0.4642113532329227,0.2774597324890513,0.318926880140798,0.5693141675142376,-0.035672284835436587,-0.0032787873013830904,-0.000668929024220688,0.0002919973233792916,-0.003178980204020263
0.3650915654934441,0.6377003905521011,0.2227845170495032,0.2155295410256265,0.4144298859338188,-0.03613526056224146,-0.0045523897895145635,-0.0006756171093229568,0.0069758317299920235,-0.006513061281339105
0.7090282756468488,0.2677356475060155,0.3037316277563291,0.5771479289444521,0.919011553933026,-0.030708430783722634,-0.005083761802102345,-0.0046339178739526685,-0.0007265170090840911,-0.001165257962788928
0.4789647824997305,1.0,0.2107867878401348,0.4789647824997305,0.2588310872184727,-0.03987016243053404,0.01342625911890991,-0.0004445655320023434,-0.003046178283093468,0.004311045773997648
0.344892775043467,0.6372113184864627,0.1201947903223462,0.6936876057564487,0.3861390190654554,-0.038721110094334106,-0.0040199945293306885,0.003975669484930222,-2.0273700010875474e-06,-0.0039277183412514205
0.2295997115930957,0.2774236945491976,0.2160420538249769,0.5151919335951696,0.8311443601749833,-0.02886462769607533,-0.003830054655409185,0.0003560980226984611,-0.0005843725098338837,-0.0010059749477204605
0.3296358491354912,1.0,0.1121490804286178,0.3296358491354912,0.2688691820796303,-0.03833422023177263,0.007245338823458951,0.0007182824159895063,-0.0017158212964704944,0.0002677145796587865
0.4095603608003122,0.6352714957218526,0.2275631662572198,0.7035174568165476,0.3863682747408069,-0.03910329554828422,-0.0015377369663701756,-0.000589037224524418,0.0003420757227240756,-0.0024772541829952387
0.42467342593857,1.0,0.3907540569184013,0.42467342593857,0.2730313538544195,-0.03603516611608939,0.014883074624322035,0.00044002921849482844,-0.0018257123490525373,0.0047894298275195975
0.4407909346312136,1.0,0.3424588816145623,0.4407909346312136,0.2754143779299178,-0.0363858247011558,0.014078018330965279,0.00013876820172527006,-0.002062900844716751,0.00231021058828901
0.3398125016728316,1.0,0.2461019446301345,0.3398125016728316,0.2440478200338841,-0.03614302159342515,0.014711948322410535,-0.0004917462991886623,-0.0024108389885714133,0.005819243661921974
0.3172964512687685,1.0,0.3702993143202459,0.3172964512687685,0.2456257573391027,-0.03292397953733598,0.017669568243668436,0.0011140917208228983,0.0008497819787908156,0.007395782147550562
0.2690085479427498,0.5505029300448664,0.3437115508341682,0.3019403262252386,0.4970568597811115,-0.03439096221946784,-0.00341826299911645,-0.0018714225863527645,0.00033722165294875595,-0.003058294519132687
